,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
5862,CA02,0140104409,LOB llc,2020-04-21 21:28:01.265625000,2020.0,2960625156.0,2020-03-31 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-09 00:00:00.000000000,CA10,90272.1378,0-15 Days
5863,U001,0200762301,C&S WH corp,2020-06-02 03:23:09.000000000,2020.0,1930717552.0,2020-03-30 00:00:00.000000000,2020-06-03 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAGD,19046.8,0-15 Days
5864,U001,0200769623,WAL-MAR corporation,2020-03-30 08:00:52.898437500,2020.0,1930650988.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAH4,49368.47,0-15 Days
5865,U001,200744019,TARG systems,2020-05-25 13:35:57.781250000,2020.0,1930859498.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,12228.67,0-15 Days
5866,U001,0100049962,MARKPOL foundation,2020-04-12 06:50:17.875000000,2020.0,1930676643.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,21565.98,0-15 Days
5867,U001,200739006,AL llc,2020-05-15 19:37:00.281250000,2020.0,1930827568.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,21300.0,0-15 Days
5868,U001,0200769623,WAL-MAR trust,2020-04-04 08:00:52.898437500,2020.0,1930666936.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAH4,25613.35,0-15 Days
5869,U001,0200704858,WAKE corporation,2020-04-22 23:20:26.796875000,2020.0,1930752628.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,130321.11,0-15 Days
5870,U001,0200152991,JET trust,2020-04-16 19:15:21.210937500,2020.0,1930732673.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,4626.68,0-15 Days
5871,U001,0200769623,WAL-MAR co,2020-05-04 08:00:52.898437500,2020.0,1930796829.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,29087.75,0-15 Days
5872,U001,0200820380,SMITH'S systems,2020-05-07 09:11:20.828125000,2020.0,1930801439.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,11563.76,0-15 Days
5873,U001,0200726979,BJ'S  us,2020-03-14 03:45:54.351562500,2020.0,1930577347.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,413.83,0-15 Days
5874,U001,0200418007,AM foundation,2020-06-15 15:49:42.718750000,2020.0,1930733718.0,2020-04-09 00:00:00.000000000,2020-06-13 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAGD,1081.68,0-15 Days
5875,U001,0200704045,RA in,2020-05-19 22:06:59.320312500,2020.0,1930857885.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,92896.61,0-15 Days
5876,U001,0200148860,DOLLA trust,2020-03-22 11:26:27.546875000,2020.0,1930624246.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,47652.41,0-15 Days
5877,CA02,0140104423,METRO  llc,2020-03-30 05:10:32.812500000,2020.0,2960620914.0,2020-03-14 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-17 00:00:00.000000000,CA10,42714.5784,0-15 Days
5878,U001,0200769623,WAL-MAR ,2020-03-25 08:00:52.898437500,2020.0,1930612202.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,14982.05,0-15 Days
5879,U001,0200416837,DEC ,2020-05-20 18:57:15.531250000,2020.0,1930858905.0,2020-05-05 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,1287.83,0-15 Days
5880,U001,0200772670,ASSOCIAT trust,2020-05-03 09:42:10.796875000,2020.0,1930797219.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAU5,3835.12,0-15 Days
5881,U001,0200418007,AM trust,2020-05-01 10:10:43.500000000,2020.0,1930779935.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,5188.45,0-15 Days
5882,U001,0200769623,WAL-MAR systems,2020-04-28 08:00:52.898437500,2020.0,1930775840.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,16546.11,0-15 Days
5883,U001,0200230690,DECA ,2020-05-05 20:16:22.875000000,2020.0,1930806544.0,2020-04-21 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,25.92,0-15 Days
5884,U001,0100054867,CTI A corp,2020-04-12 06:50:17.875000000,2020.0,1930666455.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,88169.63,0-15 Days
5885,U001,0200772670,ASSOCIAT ,2020-04-09 15:36:46.484375000,2020.0,1930693743.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAU5,79008.61,0-15 Days
5886,U001,0200290370,BARGAIN  in,2020-04-15 03:21:35.101562500,2020.0,1930709670.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,34795.2,0-15 Days
5887,U001,0200762301,C&S WH foundation,2020-05-20 03:23:09.000000000,2020.0,1930665942.0,2020-03-17 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAGD,7543.41,0-15 Days
5888,CA02,0140104423,METRO  ,2020-03-11 05:10:32.812500000,2020.0,2960617062.0,2020-02-27 00:00:00.000000000,2020-03-08 00:00:00.000000000,2020-02-27 00:00:00.000000000,CA10,42713.1276,0-15 Days
5889,U001,200793568,SUPE foundation,2020-05-20 20:32:29.812500000,2020.0,1930856852.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,151820.55,0-15 Days
5890,U001,0200418007,AM systems,2020-05-30 15:49:42.718750000,2020.0,1930671480.0,2020-03-24 00:00:00.000000000,2020-05-28 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAGD,1824.48,0-15 Days
5891,U001,0100030964,NATURA ,2020-04-13 06:50:17.875000000,2020.0,1930671650.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,5528.9,0-15 Days
5892,CA02,0140104409,LOB associates,2020-04-08 21:28:01.265625000,2020.0,2960621743.0,2020-03-19 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-27 00:00:00.000000000,CA10,104015.0904,0-15 Days
5893,U001,0200759878,SA corp,2020-04-26 03:14:02.314453125,2020.0,1930778071.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,43697.31,0-15 Days
5894,U001,200762301,C&S WH systems,2020-04-03 02:29:18.732421875,2020.0,1930668561.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAC6,84555.48,0-15 Days
5895,U001,0200769623,WAL-MAR trust,2020-03-25 08:00:52.898437500,2020.0,1930624425.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,13098.88,0-15 Days
5896,U001,0200769623,WAL-MAR corp,2020-05-03 08:00:52.898437500,2020.0,1930797976.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAH4,38913.18,0-15 Days
5897,U001,0200418007,AM systems,2020-04-04 10:10:43.500000000,2020.0,1930659952.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,26127.36,0-15 Days
5898,U001,0200769623,WAL-MAR us,2020-04-05 08:00:52.898437500,2020.0,1930670742.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,8399.82,0-15 Days
5899,CA02,0140106408,WAL-M corp,2020-04-20 17:56:15.187500000,2020.0,2960625523.0,2020-03-31 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-31 00:00:00.000000000,CA10,30255.911399999997,0-15 Days
5900,U001,0200775660,EB corp,2020-06-10 15:35:19.562500000,2020.0,1930739255.0,2020-04-03 00:00:00.000000000,2020-06-07 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAGD,10546.55,0-15 Days
5901,U001,0200020431,DEC corporation,2020-03-07 20:45:19.125000000,2020.0,1930602984.0,2020-03-05 00:00:00.000000000,2020-03-11 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM2,4094.38,0-15 Days
5902,CA02,0140104423,METRO  in,2020-04-03 05:10:32.812500000,2020.0,2960622328.0,2020-03-18 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-21 00:00:00.000000000,CA10,44962.125,0-15 Days
5903,U001,200777735,NASH  co,2020-04-21 22:51:52.468750000,2020.0,1930758575.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,70291.21,0-15 Days
5904,CA02,0140106379,QUAL us,2020-05-20 15:13:12.125000000,2020.0,2960629340.0,2020-04-17 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-28 00:00:00.000000000,CA10,1095.5801999999999,0-15 Days
5905,U001,0200704858,WAKE trust,2020-04-17 22:37:09.687500000,2020.0,1930727136.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,15076.87,0-15 Days
5906,U001,0200729290,KROGER llc,2020-04-06 05:24:55.117187500,2020.0,1930679078.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,19275.26,0-15 Days
5907,U001,0200772595,SAFEW trust,2020-05-15 11:43:27.929687500,2020.0,1930624982.0,2020-03-11 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAGD,37678.69,0-15 Days
5908,U001,0200741174,M B  co,2020-03-30 09:22:20.093750000,2020.0,1930649199.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAA8,4899.33,0-15 Days
5909,CA02,0140104475,FOC ,2020-03-26 00:00:08.390625000,2020.0,2960618372.0,2020-03-05 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-13 00:00:00.000000000,CA10,1686.165,0-15 Days
5910,U001,200668077,IN-N- associates,2020-04-06 22:44:49.125000000,2020.0,1930655663.0,2020-03-20 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-20 00:00:00.000000000,NA10,26582.4,0-15 Days
5911,U001,0200759878,SA ,2020-03-24 03:14:02.314453125,2020.0,1930618766.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,30936.47,0-15 Days
5912,U001,0200772670,ASSOCIAT corp,2020-05-05 15:36:46.484375000,2020.0,1930802920.0,2020-04-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAU5,39575.59,0-15 Days
5913,U001,0200749225,SUPER  us,2020-05-16 17:16:08.250000000,2020.0,1930841949.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,99039.55,0-15 Days
5914,U001,0200793513,KROGER co,2020-04-22 08:41:16.656250000,2020.0,1930751625.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,35484.08,0-15 Days
5915,U001,0200610381,MERCHAN corp,2020-04-03 20:52:56.796875000,2020.0,1930670663.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,29272.32,0-15 Days
5916,U001,0200777735,NASH  associates,2020-04-30 22:51:52.468750000,2020.0,1930789166.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,19606.46,0-15 Days
5917,U001,0100031704,DELHAIZE corporation,2020-04-27 01:08:35.394042969,2020.0,1930774142.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAA8,102434.57,0-15 Days
5918,U001,0200418007,AM corp,2020-05-14 10:10:43.500000000,2020.0,1930817589.0,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAA8,29854.25,0-15 Days
5919,U001,0200773364,U R M  in,2020-04-27 06:36:07.500000000,2020.0,1930753661.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,49126.44,0-15 Days
5920,U001,200726979,BJ'S  in,2020-04-03 10:00:36.976562500,2020.0,1930665008.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,33.18,0-15 Days
5921,U001,0200418007,AM llc,2020-04-26 08:22:39.906250000,2020.0,1930741910.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,2467.22,0-15 Days
5922,U001,0200762301,C&S WH associates,2020-03-24 02:29:18.732421875,2020.0,1930620718.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAC6,99524.95,0-15 Days
5923,U001,0200707822,PUBLI us,2020-04-17 02:24:43.875000000,2020.0,1930731285.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,19467.42,0-15 Days
5924,U001,0200741174,M B  corporation,2020-04-07 09:22:20.093750000,2020.0,1930585145.0,2020-03-05 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-05 00:00:00.000000000,NA32,39401.42,0-15 Days
5925,U001,100043936,PAPA JO in,2020-04-22 06:11:33.796875000,2020.0,1930772400.0,2020-04-10 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-10 00:00:00.000000000,NA10,18145.19,0-15 Days
5926,U001,0200353024,DECA foundation,2020-05-07 20:45:19.125000000,2020.0,1930878453.0,2020-05-08 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,15644.7,0-15 Days
5927,U001,0200744019,TARG ,2020-05-01 13:35:57.781250000,2020.0,1930778489.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAA8,2059.49,0-15 Days
5928,U001,0200769623,WAL-MAR us,2020-03-23 08:00:52.898437500,2020.0,1930612016.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAH4,11856.59,0-15 Days
5929,U001,0200875006,KROGER systems,2020-05-02 10:28:53.312500000,2020.0,1930793278.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,47757.38,0-15 Days
5930,U001,0200974851,RESTA co,2020-04-15 05:29:37.210937500,2020.0,1930719475.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,1639.53,0-15 Days
5931,U001,0200769623,WAL-MAR corp,2020-04-28 08:00:52.898437500,2020.0,1930777445.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,8636.43,0-15 Days
5932,U001,0200630112,DOUB llc,2020-05-29 22:44:49.125000000,2020.0,1930886199.0,2020-05-12 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-12 00:00:00.000000000,NA10,7384.8,0-15 Days
5933,U001,0200230690,DECA systems,2020-05-07 20:45:19.125000000,2020.0,1930858598.0,2020-05-05 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,6078.56,0-15 Days
5934,U001,0200769623,WAL-MAR systems,2020-03-18 08:00:52.898437500,2020.0,1930584836.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAH4,1898.9,0-15 Days
5935,U001,0200769623,WAL-MAR associates,2020-04-01 08:00:52.898437500,2020.0,1930654879.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,6663.73,0-15 Days
5936,U001,0200769623,WAL-MAR llc,2020-03-19 08:00:52.898437500,2020.0,1930592386.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAH4,433.09,0-15 Days
5937,U001,0200769623,WAL-MAR foundation,2020-04-19 08:00:52.898437500,2020.0,1930732258.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,59075.93,0-15 Days
5938,U001,0200769623,WAL-MAR llc,2020-04-19 08:00:52.898437500,2020.0,1930729414.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,38774.34,0-15 Days
5939,CA02,0140104240,FEDER co,2020-04-02 21:31:41.453125000,2020.0,2960619782.0,2020-03-13 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-21 00:00:00.000000000,CA10,48719.9856,0-15 Days
5940,U001,0200466603,SMITH'S us,2020-04-16 21:23:42.210937500,2020.0,1930725412.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,72083.39,0-15 Days
5941,U001,0200769623,WAL-MAR ,2020-03-31 08:00:52.898437500,2020.0,1930653681.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,4272.16,0-15 Days
5942,U001,200794332,COST co,2020-05-22 05:00:09.097656250,2020.0,1930856878.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAAX,12929.27,0-15 Days
5943,CA02,0140104229,A & W F corporation,2020-06-05 12:52:40.000000000,2020.0,2960632504.0,2020-04-30 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-07 00:00:00.000000000,CA10,3598.101,16-30 Days
5944,U001,0200769623,WAL-MAR associates,2020-05-08 08:00:52.898437500,2020.0,1930806244.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAH4,11136.28,0-15 Days
5945,U001,0200712187,SPAR corp,2020-05-20 17:16:08.250000000,2020.0,1930857980.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,120987.86,0-15 Days
5946,U001,0200769623,WAL-MAR trust,2020-03-16 08:00:52.898437500,2020.0,1930582546.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,1259.34,0-15 Days
5947,U001,0200769623,WAL-MAR corp,2020-04-27 08:00:52.898437500,2020.0,1930776581.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,1995.84,0-15 Days
5948,U001,0200936373,SUPE llc,2020-03-19 01:09:46.718750000,2020.0,1930587308.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,91710.66,0-15 Days
5949,U001,200776463,KROGE ,2020-04-08 08:41:16.656250000,2020.0,1930688163.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,12491.62,0-15 Days
5950,U001,0200748108,KROGER systems,2020-03-16 05:24:55.117187500,2020.0,1930583141.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAA8,48037.61,0-15 Days
5951,U001,0200726979,BJ'S  systems,2020-04-13 10:00:36.976562500,2020.0,1930711417.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,361.02,0-15 Days
5952,U001,0200290370,BARGAIN  corporation,2020-04-17 02:02:27.742187500,2020.0,1930705003.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,11359.54,0-15 Days
5953,U001,0200718130,SYSCO F trust,2020-03-21 19:27:33.125000000,2020.0,1930610859.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,729.52,0-15 Days
5954,U001,0200739534,OK corp,2020-05-02 06:19:13.601562500,2020.0,1930793373.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,73328.86,0-15 Days
5955,U001,0200769623,WAL-MAR co,2020-04-28 08:00:52.898437500,2020.0,1930778909.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,6189.6,0-15 Days
5956,U013,CC6000,HEINZ corp,2020-05-19 08:19:28.125000000,2020.0,1991840748.0,2020-03-12 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAVF,7515.8,16-30 Days
5957,CA02,0140106372,G T  associates,2020-05-22 15:13:12.125000000,2020.0,2960631261.0,2020-04-28 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-30 00:00:00.000000000,CA10,2277.7092,0-15 Days
5958,U001,0200803720,DEC associates,2020-04-23 09:08:47.890625000,2020.0,1930818962.0,2020-04-23 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM2,6335.89,0-15 Days
5959,U001,200418007,AM ,2020-05-23 10:10:43.500000000,2020.0,1930854006.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,4571.58,0-15 Days
5960,U001,200769623,WAL-MAR trust,2020-05-22 08:00:52.898437500,2020.0,1930873678.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,2169.37,0-15 Days
5961,U001,0200769623,WAL-MAR systems,2020-03-24 08:00:52.898437500,2020.0,1930620937.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,11615.01,0-15 Days
5962,U001,0200936373,SUPE llc,2020-03-14 16:43:04.843750000,2020.0,1930570140.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,25376.88,0-15 Days
5963,U001,0200777735,NASH  ,2020-03-18 22:51:52.468750000,2020.0,1930595864.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,10217.66,0-15 Days
5964,U001,0200769623,WAL-MAR llc,2020-03-18 08:00:52.898437500,2020.0,1930586931.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAH4,38283.12,0-15 Days
5965,U001,0200820380,SMITH'S associates,2020-04-07 09:11:20.828125000,2020.0,1930683341.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,56659.55,0-15 Days
5966,U001,0200761734,H E BUT corp,2020-04-05 09:58:40.441406250,2020.0,1930682787.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,107708.79,0-15 Days
5967,U001,0200769623,WAL-MAR systems,2020-03-12 22:13:12.007812500,2020.0,1930577150.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAH4,240.31,0-15 Days
5968,U001,0200769623,WAL-MAR corporation,2020-04-27 08:00:52.898437500,2020.0,1930774958.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,17294.89,0-15 Days
5969,U001,0200769623,WAL-MAR co,2020-03-12 22:13:12.007812500,2020.0,1930577506.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAH4,14990.17,0-15 Days
5970,U001,0200726979,BJ'S  in,2020-05-05 10:00:36.976562500,2020.0,1930801256.0,2020-04-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAA8,284.69,0-15 Days
